protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_eligible,n_eligible_ci95,n_completed_eligible,n_completed_eligible_ci95,n_structural_censored,n_structural_censored_ci95,n_censored,n_censored_ci95,raw_completion_ratio,raw_completion_ratio_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,eligible_arrival_rate_pkt_s,eligible_arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded,fixed_M_baseline
s7_clean,fixed_packet,30,30,10,1625,0.387298334620742,0.387298334620742,self_stable,0.0002,0.9,0,1,1,0,0,0,1,NaN,1,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,0,0,0,0,1,0,0,0,382.461294444004,5.21924786463809,2.72213768550636,2.43177031742572,379.739156758498,7.249954637997,382.461294444004,5.21924786463809,302.899999999984,12.9079581890814,722.900000000014,89.428957623048,1269.43999999998,211.874136948531,302.899999999984,12.9079581890814,722.900000000014,89.428957623048,1269.43999999998,211.874136948531,0.0731846819156901,0.0426773230574176,35.5899153814597,1.25635838706395,15.1117646550885,1.58401990470566,78.5711979635112,3.40677703177907,4.49309407652228,2.69071288462928,82.8068748297644,0.42226950885784,162.5,0,0,0,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,1224.66666666667,108.062369877195,12246.6666666667,1084.61370754149,1224.66666666667,108.062369877195,NaN,NaN,0.199011666666667,0.0175723035475792,0.469856533333266,0.0468001793841778,0.2708448666666,0.0292627685262115,0.199011666666667,0.0175723035475792,0.142052142052142,0.293751534840719,1,0,0.00302109507435095,0.00279670527073469,0.969071091030079,0.0338009683870979,1554.33333333333,133.690312719732,66.3333333333333,44.7374741736901,1.04676221710176,0.0369517172665868,2474.2,709.207568979235,1192.6,313.446700985948,2474.2,709.207568979235,854.399999999208,566.693667078975,1771.09999999837,1194.49056043712,1,0,1,0,1,0,0.0005335659757852,0.00114793658427433,11.6666666666667,1.43421757658315,61.2333333333333,5.42306853770744,46.0167165,0,0
s7_busy,fixed_packet,30,30,10,1625,0.249804953296681,0.326660066636101,self_stable,0.326660066636101,0.355689330449006,0,1,1,0,0,0,1,NaN,1,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,0,0,0,0,1,0,0,0,2897.63577834216,481.771763890577,276.802094439115,202.739333362266,2620.83368390304,298.467438831416,2897.63577834216,481.771763890577,1789.39999999993,297.65370948348,8855.09999999993,1520.39389447567,17276.7933333332,6472.60201001447,1789.39999999993,297.65370948348,8855.09999999993,1520.39389447567,17276.7933333332,6472.60201001447,0.491133483899126,0.0915873633073576,110.676085492558,17.5475332409184,88.8560770876431,11.332567931443,1980.47441610732,229.016804675155,194.43597173162,43.9257457035434,77.0459556236543,1.07899327989169,162.5,0,0,0,1224.66666666667,108.461370754149,1224.66666666667,108.461370754149,1225,104.007971423627,12246.6666666667,1084.61370754149,1225,104.007971423627,NaN,NaN,0.1990625,0.0169012953563395,3.56576883333326,0.709099850325797,3.36670633333326,0.699950566446272,0.1990625,0.0169012953563395,2.13407013407013,0.827931445636912,1,0,0.00461518773401781,0.00468479176099231,0.96919441171565,0.0351466743145549,4712,888.790313978624,2852.66666666667,603.887354828644,3.25517898507523,0.51610391885054,171734.399999996,32516.415782776,69731.4999999966,11111.6810959885,171734.399999996,32516.415782776,58330.5999999385,7391.85697291646,144455.899999846,22113.523260926,1,0,1,0,1,0,0.00189968948752508,0.00105376829512902,11.6666666666667,1.43421757658315,61.2333333333333,5.42306853770744,288.5323537,0,0
sf_cb,fixed_packet,45,45,10,1625,0.0863081414249492,0.0863081414249492,self_stable,0.003,0.134164078649987,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,0,0,0,0,1,0,0,0,6115.12350247902,366.378269195122,1333.95195274787,238.692228858577,4781.17154973115,146.933521421192,6115.12350247902,366.378269195122,4003.66666666667,413.07909407638,19317.1333333333,1510.68427606079,30157.5833333333,1901.21256241311,4003.66666666667,413.07909407638,19317.1333333333,1510.68427606079,30157.5833333333,1901.21256241311,0,0,0,0,1567.47589525204,105.892449960932,2768.74583380788,125.808398134621,152.290816228012,6.50653140426201,130.159004443221,3.97639612811368,162.5,0,0,0,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1804.66666666667,32.4209316509691,17973.3333333333,188.095871778349,1804.66666666667,32.4209316509691,NaN,NaN,0.29325,0.00500684334037353,0,0,0,0,0.29325,0.00500684334037353,1.41236792859754,20.1926599807141,1,0,4.94959079822902e+16,2.55811334797659e+15,0.976501136595731,0.0132003429348024,3681.66666666667,105.432064515119,1684.33333333333,54.5568523876712,1.7381527425922,0.0224920908559438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00482762887180228,0.0148124239953258,17.3333333333333,1.43421757658315,89.8666666666667,0.94047935889175,3.4290785,0,0
sb_cb,fixed_packet,45,45,10,1625,0.0135720880829745,0.0158113883008419,self_stable,0.0009,0.0158113883008419,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,0,0,0,0,1,0,0,0,3397.24772806841,513.979033266179,454.56460791067,149.884681855421,2942.68312015774,407.153076451164,3397.24772806841,513.979033266179,2186.5,145.894192429361,10327.7666666667,2347.59920123296,18648.22,8841.62520249271,2186.5,145.894192429361,10327.7666666667,2347.59920123296,18648.22,8841.62520249271,0,0,215.660311245453,31.1829662662559,0,0,2322.79077515647,342.840054304297,98.0383898145743,31.8501782444117,143.693643941241,5.54544477193655,162.5,0,0,0,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1799.66666666667,23.0815474948677,17973.3333333333,188.095871778349,1799.66666666667,23.0815474948677,NaN,NaN,0.292494666666667,0.00354193119454554,6.16133966666667,0.97838506803907,5.8511325,0.970418725535563,0.310207166666667,0.00796758285723434,0.579693592038282,7.37984858333892,1,0,0.00885267490344445,0.0140004142997959,0.975824577877609,0.0125831602039299,3535.66666666667,576.739173347947,1418.33333333333,446.96764320706,1.67312941690864,0.24578347985209,21435.8333333333,7387.02722273707,NaN,NaN,21435.8333333333,7387.02722273707,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00315683002187679,0.00763130069058316,17.3333333333333,1.43421757658315,89.8666666666667,0.94047935889175,1063.901001,0,0
unslotted,fixed_packet,45,45,10,1625,0.01,0.01,self_stable,0.0009,0.0135720880829745,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,0,0,0,0,1,0,0,0,3583.3166824353,1139.98966715316,529.009223120391,342.537771223456,3054.30745931491,797.506633663614,3583.3166824353,1139.98966715316,2358.39553793934,627.788057186543,10743.2887924069,4053.28779196256,21202.9544378179,11604.9736602632,2358.39553793934,627.788057186543,10743.2887924069,4053.28779196256,21202.9544378179,11604.9736602632,0,0,0,0,5119.52196482403,1523.46608794938,-2456.97464106729,775.25359061786,86.7385115958675,52.5521290686201,142.521623962296,6.13576341690534,162.5,0,0,0,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1798.33333333333,22.5404985320661,17973.3333333333,188.095871778349,1798.33333333333,22.5404985320661,NaN,NaN,0.29220151013116,0.00395867696971933,6.49149732744829,2.1440468317508,6.1850499839838,2.12616923399004,0.306447343464494,0.0178998460744159,1.65250499212169,13.3030607269069,1,0,0.00740650933054468,0.0097812585588438,0.976561208353099,0.0102970532059362,3405.33333333333,784.99275769247,1304.66666666667,682.773433324379,1.60281561963343,0.340746855429959,19652.3333333333,10476.4538991287,NaN,NaN,19652.3333333333,10476.4538991287,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.0024150538401044,0.004866956504546,17.3333333333333,1.43421757658315,89.8666666666667,0.94047935889175,121.1148272,0,0
s7_clean,fixed_packet,45,45,10,1625,0.421716332650875,0.459192951084223,self_stable,0.0002,0.5,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,0,0,0,0,1,0,0,0,518.292419498085,85.3415437179518,8.67076027696508,9.29512023883947,509.62165922112,76.305001985777,518.292419498085,85.3415437179518,341.899999999946,25.8159163784133,1282.09999999994,354.694156443933,2431.67333333328,1324.35629152733,341.899999999946,25.8159163784133,1282.09999999994,354.694156443933,2431.67333333328,1324.35629152733,0.115344290863455,0.0611441065303096,42.4056386216791,6.33772581470371,15.654194812234,1.20898427638387,183.76793066696,53.1773718635643,21.7785508293842,15.8884927790896,82.2399862602647,0.345237156683623,162.5,0,0,0,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.66666666667,16.5402039763223,17973.3333333333,188.095871778349,1797.66666666667,16.5402039763223,NaN,NaN,0.2921695,0.00275568392630751,0.9358268999999,0.155064599872378,0.6436573999999,0.154743043682189,0.2921695,0.00275568392630751,0.122844122844123,1.45439423729331,1,0,0.00455818925973034,0.00189068145449067,0.976316217896737,0.0130459489762964,2684,347.344283502768,469.333333333333,341.551621239762,1.2472246653435,0.186403700432462,15299.1,9495.57974703533,6781.79999999997,2869.72216076746,15299.1,9495.57974703533,5580.29999999384,3088.99144331735,12531.1999999859,9119.42828708448,1,0,1,0,1,0,0.000556179019273054,0.00138470233591993,17.3333333333333,1.43421757658315,89.8666666666667,0.94047935889175,69.0202441,0,0
s7_busy,fixed_packet,45,45,10,1625,0.0863081414249492,0.0863081414249492,self_stable,0.002,0.134164078649987,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,0,0,0,0,1,0,0,0,9583.23183707101,1993.58993754677,2865.76828760866,1200.80453570541,6717.46354946233,795.910390710455,9583.23183707101,1993.58993754677,6534.14999999993,1690.05548384109,28023.0833333333,6544.67875092679,44160.2866666666,7235.07855914516,6534.14999999993,1690.05548384109,28023.0833333333,6544.67875092679,44160.2866666666,7235.07855914516,1.77033538993156,0.20711556871259,104.047333174458,13.1550826891314,289.971816049692,39.7742934084434,5879.53247631616,707.944294259538,196.241588532118,35.3943362718292,58.9803993134649,3.16357452757029,162.5,0,0,0,1797.33333333333,18.8095871778349,1797.33333333333,18.8095871778349,1806,43.6671559964753,17973.3333333333,188.095871778349,1806,43.6671559964753,NaN,NaN,0.2934905,0.00703020935239193,17.5415246999999,3.96098868244677,17.2480341999999,3.95552720375666,0.2934905,0.00703020935239193,2.81039481039481,41.2606096679865,1,0,0.0175717962037785,0.0368751092116604,0.976222083496482,0.0130596227783795,6488.66666666667,979.135833302499,4230,807.482327609533,3.06021568160171,0.386914196739158,223149.699999994,34596.2574185816,88474.8999999946,10736.7659709213,223149.699999994,34596.2574185816,75187.199999924,8250.11795085056,190709.199999808,28122.29584821,1,0,1,0,1,0,0.00705317443341963,0.0148202880685356,17.3333333333333,1.43421757658315,89.8666666666667,0.94047935889175,192.3895635,0,0
sf_cb,fixed_packet,8,8,15,2437.5,0.661825303382485,0.661825303382485,self_stable,0.006,0.793725393319377,0,1,1,0,0,0,1,NaN,1,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,0,0,0,0,1,0,0,0,657.757723616551,545.817742438159,14.8586891693667,59.5090008939887,642.899034447185,486.334236885909,657.757723616551,545.817742438159,461.833333333333,17.6239606389707,1026.45833333333,394.372794782101,5998.20166666669,18543.6425537321,461.833333333333,17.6239606389707,1026.45833333333,394.372794782101,5998.20166666669,18543.6425537321,0,0,0,0,42.8235972081177,153.480429675249,188.592652771733,47.5346092388625,86.9799474507149,288.553688916467,162.002837016619,1.19323767331926,162.5,0,0,0,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316,51.6915572798604,4745,731.450964057408,316,51.6915572798604,NaN,NaN,0.05135,0.00839987805797732,0,0,0,0,0.05135,0.00839987805797732,0.115147506630501,0.165531382700838,1,0,949984051197967,949362954945899,0.88774979868289,0.0348998265056713,572,652.477579272262,178.666666666667,607.849429361358,1.53220175056821,1.76943716478994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00316907651885165,0.00815835710881361,3,0,15.8166666666667,2.43816988019136,2.4662921,0,0
sb_cb,fixed_packet,8,8,15,2437.5,0.559344471040698,0.559344471040698,self_stable,0.0002,0.9,0,1,1,0,0,0,1,NaN,1,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,0,0,0,0,1,0,0,0,408.419469026549,83.4279391211421,0.431784257781646,1.60393032015669,407.987684768767,83.6906142408641,408.419469026549,83.4279391211421,367,12.9079581892484,583.9,276.386332874836,1240.69,2250.67749942441,367,12.9079581892484,583.9,276.386332874836,1240.69,2250.67749942441,0,0,37.0663942485936,1.70151767469539,0,0,32.7292760771797,38.4214429890664,13.1920144429937,44.7675174422179,162.5,0,162.5,0,0,0,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,50.9298719009959,4745,731.450964057408,316.333333333333,50.9298719009959,NaN,NaN,0.051432,0.00821435014232311,0.129181666666667,0.0283189947526491,0.077533,0.0245957603200678,0.0516486666666667,0.00780037499819948,0.0274838960743765,0.146866764802755,1,0,0.00110965216714347,0.00341592738822697,0.888206993723963,0.0358839550919782,429.333333333333,79.3499587549732,28.6666666666667,89.7847695508811,1.09256411496365,0.296732250541733,531.666666666667,949.1343206783,NaN,NaN,531.666666666667,949.1343206783,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00207618034398826,0.0044851771251322,3,0,15.8166666666667,2.43816988019136,133.2108033,0,0
unslotted,fixed_packet,8,8,15,2437.5,0.457885697021333,0.457885697021333,self_stable,0.0001,0.692820323027551,0,1,1,0,0,0,1,NaN,1,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,0,0,0,0,1,0,0,0,403.231734659615,87.6038808847644,0.338747595047904,1.45751326452893,402.892987064567,88.9339953308141,403.231734659615,87.6038808847644,337.762351739608,1.44896527571039,545.118082272014,129.982540669727,1767.37527784425,2268.44117829341,337.762351739608,1.44896527571039,545.118082272014,129.982540669727,1767.37527784425,2268.44117829341,0,0,0,0,18.0709517620098,5.57563652010021,25.6283903788371,28.6708014971862,34.1936449237204,59.6519444433396,162.5,0,162.5,0,0,0,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,50.9298719009959,4745,731.450964057408,316.333333333333,50.9298719009959,NaN,NaN,0.0514439814970634,0.00818816258785511,0.127230936899399,0.0125776537913569,0.0745952887356685,0.0154559420225372,0.0526356481637301,0.00568981866834666,-0.00663150979005514,0.248266208472267,1,0,0.0010008721798482,0.00358639493485393,0.888206993723963,0.0358839550919782,491.666666666667,25.0064379175031,73,115.157936883874,1.23704241017457,0.387195343634726,1305,672.909072355336,NaN,NaN,1305,672.909072355336,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00207618034398826,0.0044851771251322,3,0,15.8166666666667,2.43816988019136,20.8303922,0,0
s7_clean,fixed_packet,8,8,15,2437.5,0.692820323027551,0.692820323027551,self_stable,0.0001,0.963492483998996,0,1,1,0,0,0,1,NaN,1,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,0,0,0,0,1,0,0,0,300.292077308647,20.0193349341636,0.235791543756077,1.01452912939392,300.056285764891,20.196828496735,300.292077308647,20.0193349341636,281.900000000023,0,395.899999999955,173.658816693567,613.279999999942,397.694191810778,281.900000000023,0,395.899999999955,173.658816693567,613.279999999942,397.694191810778,0.0119960668633922,0.0516149098360314,34.412469977594,1.99437668758343,3.90056579138256,0.170828369623573,14.7374834372477,14.0984743461454,1.09377049180328,4.70611459227679,83.3179941002949,0.352842908221402,162.5,0,0,0,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.666666666667,50.1976151804104,4745,731.450964057408,316.666666666667,50.1976151804104,NaN,NaN,0.0514583333333333,0.00815711246681669,0.0951239999999823,0.0155138301776807,0.043665666666649,0.00860619331389138,0.0514583333333333,0.00815711246681669,0.0323960323960324,0.107268734008646,1,0,0.00144906174562194,0.00623480947537576,0.887743666473456,0.0348871918823281,393.333333333333,34.8074884695988,4,17.2106109189978,1.01213146992924,0.0586581378701009,124.6,426.419586311116,62.3,213.209793155558,124.6,426.419586311116,53.3999999999845,229.761655768554,106.799999999969,459.523311537109,1,0,1,0,1,0,0.000983284169124877,0.00423073031440458,3,0,15.8166666666667,2.43816988019136,29.6059866,0,0
s7_busy,fixed_packet,8,8,15,2437.5,0.729942725678815,0.729942725678815,self_stable,0.002,0.9,0,1,1,0,0,0,1,NaN,1,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,0,0,0,0,1,0,0,0,823.309660363921,203.562276357292,0.589773844641033,2.53759204257957,822.719886519279,201.348234806668,823.309660363921,203.562276357292,602.899999999907,158.615645750736,2027.59999999995,581.746295813144,3469.78999999995,2474.06965935441,602.899999999907,158.615645750736,2027.59999999995,581.746295813144,3469.78999999995,2474.06965935441,0.0119960668633922,0.0516149098360314,67.6836597514387,12.1150898485701,6.45361961410126,2.04201546454348,419.964569208642,157.225472461873,82.706041878234,30.0207544032686,83.3179941002949,0.352842908221402,162.5,0,0,0,316.333333333333,48.7633976038272,316.333333333333,48.7633976038272,316.333333333333,50.9298719009959,4745,731.450964057408,316.333333333333,50.9298719009959,NaN,NaN,0.0514041666666667,0.00827610418391183,0.261471033333316,0.103847921195967,0.210066866666649,0.0959042238399074,0.0514041666666667,0.00827610418391183,0.00437200437200431,0.135113687743337,1,0,0.000833099680761493,0.00197578818222743,0.888206993723963,0.0358839550919782,792.666666666667,182.230310431295,315.333333333333,159.958666313441,1.99069587504231,0.356326172016767,72081.1000000004,6418.37904822248,32930.0000000006,2301.76129362275,72081.1000000004,6418.37904822248,26940.2999999725,1609.69863830095,58748.89999994,5341.37513917239,1,0,1,0,1,0,0.00207618034398826,0.0044851771251322,3,0,15.8166666666667,2.43816988019136,113.3988431,0,0
sf_cb,fixed_packet,15,15,15,2437.5,0.387298334620742,0.528840463202608,self_stable,0.002,0.528840463202608,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,798.355306442444,39.4267633210939,6.43418084669776,7.03466854119596,791.921125595746,45.5917219699125,798.355306442444,39.4267633210939,622.5,13.9974051319289,1845.03333333333,192.321130388036,2980.42,807.373144067829,622.5,13.9974051319289,1845.03333333333,192.321130388036,2980.42,807.373144067829,0,0,0,0,42.6443187701461,4.79728746277694,400.806239728066,21.4490849857581,24.9582406941083,20.836993629146,161.012326403425,2.33367482779455,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,8835,582.052072743165,588.333333333333,39.6166099442618,NaN,NaN,0.0956375,0.00652182254723377,0,0,0,0,0.0956375,0.00652182254723377,0.0792393954443734,0.637070297121822,1,0,2.11847525031657e+15,242303425023920,0.951910306596561,0.0314196979083245,801.333333333333,57.7439578862124,91,80.3801863581713,1.14443425906175,0.142071402403568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,4.893415,0,0
sb_cb,fixed_packet,15,15,15,2437.5,0.661825303382485,0.661825303382485,self_stable,0.0004,0.827677252914336,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,617.644531931353,253.739265600358,16.5592097217835,28.5720506427616,601.085322209569,225.416764245934,617.644531931353,253.739265600358,364,12.9079581892484,1780.6,800.572077425789,5442.45999999999,7052.08531085442,364,12.9079581892484,1780.6,800.572077425789,5442.45999999999,7052.08531085442,0,0,43.4277597834602,6.9491686119183,0,0,111.724210946232,85.6837795579241,121.670385323885,131.876928578045,161.762966155992,1.04049681415792,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,8835,582.052072743165,588.333333333333,39.6166099442618,NaN,NaN,0.0957018333333333,0.00637370030670686,0.364163333333333,0.151828736684133,0.2655365,0.151225264923164,0.0986268333333333,0.0066996911238706,-0.23011623011623,2.12913320323504,1,0,0.0014919961220997,0.0030217270719097,0.951910306596561,0.0314196979083245,1248,572.883305788606,506,564.6538460083,1.85450740012627,0.948996005637757,7569,8199.99005237045,NaN,NaN,7569,8199.99005237045,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,588.8780153,0,0
unslotted,fixed_packet,15,15,15,2437.5,0.457885697021333,0.8,self_stable,0.7,0.8,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,552.557017527277,55.3290192283666,16.731775238849,16.1908546086032,535.825242288428,45.4109058113091,552.557017527277,55.3290192283666,340.297952043572,1.62724362610275,1310.27761666529,654.433844876741,5544.93848674374,4565.33373255154,340.297952043572,1.62724362610275,1310.27761666529,654.433844876741,5544.93848674374,4565.33373255154,0,0,0,0,25.9871844102321,1.91945532717182,70.2398163337025,22.4153166036022,115.788023734199,23.8394996118467,161.310217810294,1.52645418083835,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.666666666667,40.4642573805096,8835,582.052072743165,588.666666666667,40.4642573805096,NaN,NaN,0.0957092240084779,0.00635819051918865,0.326261624603867,0.0429262023039955,0.224864900595389,0.0367230170044472,0.101396724008478,0.00874631209537597,0.490057992650886,1.17567648842339,1,0,0.00232846249389572,0.00436268408249319,0.952188811980908,0.0324680863214691,1259.66666666667,329.748423486789,478.666666666667,113.085122868771,1.80561342163138,0.185076417541846,7322.5,4485.61056835523,NaN,NaN,7322.5,4485.61056835523,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00169860148098791,0.000113613291473262,5,0,29.45,1.94017357581055,92.169762,0,0
s7_clean,fixed_packet,15,15,15,2437.5,0.9,0.9,self_stable,0.0004,0.963492483998996,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,326.938521730952,32.9129522346084,2.00979612911654,4.70018482000621,324.928725601836,28.2298019877728,326.938521730952,32.9129522346084,281.899999999984,1.66964910699658e-10,521.749999999971,89.7567289100249,990.859999999945,874.71502256895,281.899999999984,1.66964910699658e-10,521.749999999971,89.7567289100249,990.859999999945,874.71502256895,0.0490445131393837,0.102108979996278,38.0906246094808,4.57067492990128,1.17989338263377,0.513100456756802,29.2458707624951,11.4597835580089,10.4632923340867,11.9303132926288,82.9707692079925,0.733984503047231,162.5,0,0,0,589,38.803471516211,589,38.803471516211,589,39.0412886854702,8835,582.052072743165,589,39.0412886854702,NaN,NaN,0.0957066333333333,0.00632894086304498,0.192898433333301,0.0109737016375152,0.0971917999999678,0.0147245862331774,0.0957066333333333,0.00632894086304498,0.07993207993208,0.113920956798132,1,0,0.00260682603915901,0.00482392066199715,0.952595731926886,0.0324679956962755,806.666666666667,213.149052351913,73.3333333333333,78.6076846826574,1.12031248851414,0.134431615585332,2830.2,5782.20820208919,1326.1,2511.07988824095,2830.2,5782.20820208919,934.499999999049,869.863589660726,1957.99999999814,2098.82518102963,1,0,1,0,1,0,0.0011148303192833,0.00239837391835334,5,0,29.45,1.94017357581055,33.9694113,0,0
